Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
40,No,Travel_Rarely,1448,Research & Development,2,3,Medical,2973,2,Female,98,3,4,Manufacturing Director,2,Single,13320,17747,8,No,11,3,4,0,22,3,2,17,16,12,7
27,No,Travel_Frequently,903,Research & Development,8,1,Medical,2974,2,Male,87,3,1,Laboratory Technician,2,Married,2559,18659,1,No,15,3,2,0,8,0,3,8,7,0,7
38,No,Travel_Rarely,117,Research & Development,1,3,Life Sciences,2975,3,Female,63,2,2,Manufacturing Director,4,Married,10435,20794,1,No,14,3,4,3,14,2,2,14,8,2,8
38,No,Travel_Rarely,1220,Research & Development,6,2,Life Sciences,2976,3,Male,76,2,1,Laboratory Technician,4,Single,3069,12695,3,No,13,3,4,0,7,6,4,1,0,0,0
34,No,Non-Travel,750,Research & Development,5,5,Other,2977,1,Male,56,3,2,Research Scientist,3,Married,3491,5355,1,No,12,3,3,1,15,2,3,15,10,4,10
45,No,Travel_Frequently,804,Research & Development,2,3,Medical,2978,4,Male,69,3,1,Research Scientist,4,Married,4485,15397,3,Yes,12,3,1,1,10,4,3,8,7,0,7
30,No,Travel_Rarely,1398,Sales,20,2,Life Sciences,2979,3,Female,63,3,2,Sales Executive,4,Single,6179,2890,0,No,13,3,3,0,10,6,3,9,8,7,8
36,No,Travel_Rarely,185,Research & Development,7,3,Medical,2980,2,Female,73,3,3,Manufacturing Director,4,Married,10880,22887,2,No,13,3,4,1,17,2,3,7,7,7,1
46,No,Non-Travel,1276,Sales,5,2,Life Sciences,2981,3,Male,42,3,2,Sales Executive,4,Divorced,4187,6225,6,No,17,3,3,1,19,3,3,2,2,2,2
28,No,Travel_Rarely,534,Research & Development,6,3,Other,2982,4,Male,97,2,1,Laboratory Technician,4,Single,2726,5335,8,No,15,3,4,0,3,0,3,0,0,0,0
36,No,Travel_Frequently,1302,Research & Development,6,2,Medical,2983,1,Female,80,2,2,Manufacturing Director,1,Single,6162,19345,1,No,18,3,3,0,10,3,2,10,7,1,7
24,No,Travel_Rarely,917,Research & Development,6,1,Life Sciences,2984,2,Female,67,2,1,Research Scientist,4,Married,4735,4673,1,Yes,18,3,4,1,5,3,3,5,4,0,2
35,No,Travel_Rarely,1146,Research & Development,2,3,Other,2985,4,Male,42,3,2,Laboratory Technician,2,Married,4249,22812,0,No,18,3,2,1,6,3,3,5,3,0,2
29,Yes,Travel_Rarely,454,Research & Development,8,3,Medical,2986,3,Female,98,1,1,Research Scientist,4,Single,2800,20293,1,No,17,3,3,0,1,3,4,1,0,0,0
32,No,Travel_Rarely,1219,Sales,2,4,Marketing,2987,2,Female,46,3,2,Sales Executive,1,Single,7457,13119,1,No,13,3,2,0,9,3,3,9,5,7,6
55,No,Travel_Rarely,645,Research & Development,3,2,Medical,2988,3,Male,81,3,4,Manager,1,Married,17584,14394,6,No,19,3,4,3,24,3,3,1,0,0,0
60,No,Travel_Rarely,829,Research & Development,24,4,Technical Degree,2989,2,Male,57,3,1,Research Scientist,4,Divorced,3919,5197,6,No,18,3,3,1,19,2,3,14,10,11,8
36,No,Travel_Rarely,1467,Research & Development,1,4,Medical,2990,4,Male,62,3,1,Research Scientist,4,Married,2226,4658,0,No,14,3,4,1,6,3,3,5,3,1,1
31,No,Travel_Rarely,1443,Sales,5,4,Technical Degree,2991,2,Female,65,2,3,Sales Executive,2,Divorced,7861,20328,4,No,21,4,4,3,9,3,3,5,3,0,1
36,No,Non-Travel,691,Sales,1,4,Marketing,2992,3,Male,96,3,2,Sales Executive,1,Married,5131,9069,3,No,13,3,2,1,6,3,2,4,2,1,2
29,No,Travel_Rarely,723,Research & Development,26,3,Life Sciences,2993,4,Male,79,3,1,Research Scientist,4,Married,2700,21526,1,No,19,3,1,1,1,2,2,1,0,0,0
29,No,Travel_Rarely,929,Research & Development,4,4,Life Sciences,2994,2,Female,64,3,2,Manufacturing Director,4,Divorced,4298,12888,0,Yes,14,3,4,2,6,2,3,5,2,0,4
51,No,Non-Travel,1423,Research & Development,19,2,Medical,2995,4,Female,52,3,2,Laboratory Technician,2,Married,4621,26314,1,No,22,4,4,2,10,3,3,10,8,7,8
36,No,Travel_Rarely,920,Research & Development,15,4,Life Sciences,2996,3,Male,95,3,1,Laboratory Technician,3,Married,2339,3666,1,Yes,20,4,1,1,10,3,2,10,7,0,8
32,No,Travel_Rarely,981,Research & Development,8,4,Medical,2997,4,Male,96,3,1,Laboratory Technician,3,Single,3563,7975,5,No,14,3,3,0,6,2,2,4,2,1,2
31,Yes,Travel_Rarely,922,Research & Development,3,3,Life Sciences,2998,1,Male,83,1,1,Research Scientist,3,Married,2083,13939,3,No,12,3,4,0,8,2,3,2,2,2,2
33,No,Travel_Rarely,267,Research & Development,9,3,Medical,2999,4,Female,44,3,2,Healthcare Representative,1,Single,4071,3156,1,No,13,3,3,0,10,3,3,10,4,0,8
36,No,Travel_Rarely,465,Research & Development,9,2,Life Sciences,3000,1,Male,43,3,2,Laboratory Technician,4,Single,4013,6207,1,No,13,3,4,0,10,2,3,10,8,0,8
33,Yes,Travel_Rarely,1179,Research & Development,1,4,Life Sciences,3001,1,Male,62,3,2,Healthcare Representative,3,Married,5484,13008,1,No,11,3,1,1,10,2,3,10,7,0,2
38,No,Travel_Rarely,1400,Research & Development,2,4,Medical,3002,3,Male,91,3,4,Research Director,3,Single,17639,13494,0,No,15,3,2,0,21,2,2,20,9,3,15
36,No,Travel_Rarely,855,Sales,17,4,Life Sciences,3003,4,Female,97,3,2,Sales Executive,3,Married,5175,15276,0,No,14,3,3,1,6,2,2,5,4,0,4
38,No,Travel_Rarely,836,Sales,2,1,Medical,3004,4,Female,90,3,3,Sales Executive,4,Married,1081,15276,5,No,15,3,3,2,15,5,3,0,0,0,0
38,No,Travel_Rarely,192,Research & Development,2,3,Life Sciences,3005,4,Male,66,3,3,Healthcare Representative,4,Divorced,9756,11162,6,No,24,4,4,2,10,2,3,2,2,2,2
30,No,Travel_Rarely,1179,Research & Development,1,3,Medical,3006,4,Male,58,1,1,Research Scientist,4,Married,2510,15975,1,No,22,4,3,1,10,3,4,10,3,1,8
18,No,Travel_Rarely,1337,Human Resources,24,3,Human Resources,3007,1,Male,58,3,1,Human Resources,4,Married,2319,8059,1,No,17,3,3,0,1,3,3,1,0,0,0
33,No,Non-Travel,1223,Research & Development,1,3,Medical,3008,4,Female,55,3,2,Research Scientist,4,Married,4001,17783,0,No,11,3,2,1,14,3,3,13,7,0,9
28,Yes,Travel_Frequently,515,Research & Development,11,3,Medical,3009,1,Male,54,3,1,Research Scientist,2,Divorced,3646,4223,1,No,11,3,2,1,3,2,4,3,2,1,0
38,Yes,Travel_Rarely,1210,Sales,2,2,Medical,3010,1,Female,96,4,3,Sales Executive,4,Single,8103,9150,6,Yes,12,3,2,0,11,2,4,1,0,0,0
31,No,Travel_Rarely,1018,Research & Development,14,3,Life Sciences,3011,3,Male,90,4,1,Laboratory Technician,2,Married,2367,14871,0,No,18,3,2,0,6,3,2,5,2,4,4
47,No,Travel_Rarely,1147,Research & Development,8,3,Life Sciences,3012,1,Male,56,3,1,Research Scientist,2,Single,2177,8952,4,No,14,3,3,0,8,3,3,2,2,2,2
24,No,Travel_Rarely,543,Research & Development,5,2,Medical,3013,2,Male,79,3,1,Laboratory Technician,2,Single,1274,9068,1,No,20,4,2,0,1,2,4,1,0,0,0
30,No,Non-Travel,911,Research & Development,2,3,Medical,3014,4,Male,97,3,2,Manufacturing Director,1,Married,5154,25796,9,Yes,13,3,2,0,12,3,3,11,9,0,5
36,No,Travel_Frequently,895,Research & Development,1,3,Life Sciences,3015,4,Male,81,4,2,Manufacturing Director,4,Married,6804,23683,2,No,13,3,3,1,10,4,3,3,2,0,2
53,No,Travel_Rarely,756,Research & Development,2,4,Other,3016,1,Male,36,2,2,Healthcare Representative,4,Divorced,4539,6698,9,No,18,3,3,2,10,2,4,3,2,0,2
31,No,Non-Travel,1252,Research & Development,2,3,Medical,3017,2,Male,54,3,1,Research Scientist,2,Single,2700,23779,0,No,13,3,3,0,12,5,2,11,9,6,10
35,Yes,Travel_Rarely,823,Research & Development,28,2,Technical Degree,3018,3,Male,96,3,1,Research Scientist,1,Married,3033,11092,1,Yes,23,4,2,3,6,4,1,5,4,4,3
55,Yes,Travel_Rarely,621,Research & Development,6,2,Medical,3019,2,Female,66,3,4,Manager,3,Single,16606,17689,8,No,22,4,4,0,30,3,3,10,6,5,4
29,Yes,Travel_Rarely,1323,Research & Development,2,3,Medical,3020,3,Male,86,3,1,Laboratory Technician,3,Single,2088,15748,1,Yes,12,3,2,0,1,3,3,1,0,0,0
32,No,Travel_Frequently,591,Research & Development,5,3,Life Sciences,3021,3,Male,71,3,3,Healthcare Representative,1,Married,7441,22128,4,No,14,3,2,1,10,2,3,7,7,0,7
34,No,Travel_Rarely,994,Research & Development,16,3,Medical,3022,2,Male,86,2,1,Research Scientist,3,Single,2436,14961,1,No,12,3,3,0,4,2,4,4,2,1,3
38,No,Travel_Rarely,891,Sales,4,5,Other,3023,1,Female,76,2,2,Sales Executive,1,Single,4777,13384,2,No,17,3,3,0,16,2,3,0,0,0,0
35,No,Travel_Rarely,1005,Research & Development,8,3,Technical Degree,3024,3,Male,60,3,1,Research Scientist,1,Single,3838,16002,1,No,15,3,4,0,2,5,3,2,2,0,2
32,No,Travel_Rarely,950,Research & Development,2,2,Medical,3025,3,Male,71,3,2,Research Scientist,1,Divorced,4968,23553,7,Yes,14,3,3,1,8,3,3,5,2,0,2
30,No,Travel_Rarely,632,Research & Development,7,3,Life Sciences,3026,3,Male,35,3,3,Manager,4,Married,11916,25927,2,No,20,4,4,1,12,2,2,7,7,7,7
37,No,Travel_Rarely,1362,Research & Development,10,5,Life Sciences,3027,3,Female,64,3,1,Laboratory Technician,3,Divorced,2045,26999,4,No,12,3,1,1,7,5,2,1,0,0,0
33,No,Travel_Rarely,600,Human Resources,5,2,Life Sciences,3028,2,Female,62,3,3,Human Resources,4,Married,7918,5456,1,No,11,3,4,0,10,2,3,10,8,8,8
25,No,Travel_Frequently,653,Research & Development,3,4,Life Sciences,3029,2,Male,62,3,1,Laboratory Technician,1,Married,3978,22477,7,No,13,3,4,1,7,1,2,2,2,2,2
45,No,Non-Travel,1176,Research & Development,18,3,Life Sciences,3030,2,Male,87,3,2,Manufacturing Director,4,Single,6472,17674,4,No,18,3,3,0,9,2,2,3,2,0,2
36,No,Travel_Rarely,477,Research & Development,29,4,Medical,3031,3,Male,73,3,2,Manufacturing Director,4,Divorced,5228,4554,0,Yes,11,3,3,2,16,3,2,15,1,1,14
32,No,Travel_Rarely,1329,Sales,29,3,Life Sciences,3032,4,Male,97,3,3,Sales Executive,2,Single,7642,19124,0,Yes,15,3,2,0,14,3,3,12,11,1,8
21,No,Travel_Frequently,721,Research & Development,24,1,Life Sciences,3033,2,Male,96,3,1,Laboratory Technician,4,Married,3838,17205,1,No,14,3,3,2,5,5,3,5,2,1,2
38,No,Travel_Frequently,804,Research & Development,2,2,Life Sciences,3034,4,Female,73,4,1,Laboratory Technician,3,Single,2926,25308,3,No,23,4,1,0,7,2,3,3,2,1,0
23,No,Travel_Rarely,793,Research & Development,6,2,Medical,3035,4,Male,81,3,1,Research Scientist,3,Single,2455,18869,6,No,13,3,4,0,4,2,3,2,2,2,2
24,Yes,Travel_Rarely,459,Research & Development,2,1,Medical,3036,4,Female,78,3,1,Laboratory Technician,3,Married,2804,7143,1,No,13,3,1,1,1,3,3,1,0,0,0
46,Yes,Travel_Rarely,995,Research & Development,2,2,Medical,3037,2,Female,65,3,1,Laboratory Technician,3,Married,2720,6881,9,No,12,3,3,1,14,2,2,4,2,2,0
28,No,Travel_Frequently,793,Sales,1,3,Marketing,3038,3,Male,49,2,1,Sales Representative,3,Single,2679,4297,0,Yes,20,4,3,0,3,2,3,2,2,1,2
31,No,Travel_Frequently,118,Research & Development,2,3,Technical Degree,3039,1,Male,66,1,2,Laboratory Technician,3,Single,5993,19715,4,No,12,3,1,0,13,3,2,8,7,0,7
45,No,Travel_Rarely,704,Sales,1,2,Marketing,3040,2,Female,74,3,3,Sales Executive,1,Single,8268,21026,5,No,13,3,2,0,12,3,3,8,0,7,0
21,No,Travel_Rarely,1252,Sales,4,1,Medical,3041,3,Male,31,2,1,Sales Representative,1,Single,2966,18798,1,No,18,3,4,0,2,2,3,2,2,2,2
43,No,Travel_Rarely,658,Research & Development,5,3,Life Sciences,3042,1,Male,64,3,1,Research Scientist,3,Divorced,2238,9128,4,No,11,3,4,2,4,3,3,2,2,2,2
32,No,Travel_Rarely,1098,Research & Development,1,3,Medical,3043,4,Female,64,3,1,Research Scientist,3,Married,2380,12828,1,No,14,3,2,2,1,0,4,1,0,0,0
45,No,Travel_Rarely,465,Sales,9,4,Marketing,3044,1,Female,85,3,3,Sales Executive,3,Married,7094,18398,7,Yes,17,3,3,1,10,2,2,5,2,0,3
32,No,Travel_Frequently,971,Sales,28,3,Marketing,3045,3,Female,51,3,2,Sales Executive,1,Single,4787,24301,5,Yes,14,3,2,0,5,3,3,2,2,0,2
38,No,Travel_Rarely,1102,Sales,2,4,Life Sciences,3046,4,Male,39,4,2,Sales Executive,4,Divorced,6893,19461,1,No,15,3,2,3,7,3,3,7,0,7,6
25,No,Travel_Rarely,543,Research & Development,5,1,Medical,3047,3,Male,43,3,1,Laboratory Technician,2,Married,3867,5044,1,No,11,3,2,1,4,2,2,4,2,1,2
51,No,Travel_Rarely,835,Research & Development,20,4,Medical,3048,4,Female,53,2,1,Research Scientist,1,Single,2743,17674,4,Yes,13,3,3,0,18,3,3,3,2,0,2
29,No,Travel_Rarely,542,Research & Development,2,4,Life Sciences,3049,4,Female,42,3,2,Manufacturing Director,4,Divorced,4505,7122,0,No,16,3,3,2,4,0,2,3,2,0,2
34,No,Travel_Rarely,240,Research & Development,6,2,Life Sciences,3050,3,Female,55,3,4,Research Director,4,Single,16792,26312,1,No,21,4,3,0,14,3,2,14,9,2,11
59,No,Travel_Rarely,1469,Research & Development,3,3,Medical,3051,3,Female,45,4,2,Laboratory Technician,1,Single,2370,23522,2,Yes,18,3,3,0,4,3,3,2,2,2,0
28,No,Travel_Rarely,1107,Research & Development,15,4,Medical,3052,4,Female,51,3,1,Research Scientist,2,Single,2703,6179,1,No,11,3,3,0,5,2,3,5,3,1,1
23,No,Travel_Rarely,515,Research & Development,2,1,Life Sciences,3053,4,Male,40,2,1,Laboratory Technician,2,Single,2935,4223,1,No,12,3,4,0,1,2,3,1,0,0,0
43,No,Travel_Rarely,1318,Research & Development,7,4,Life Sciences,3054,2,Female,61,2,5,Manager,4,Single,19665,20990,7,No,12,3,2,0,29,4,3,22,8,6,8
36,No,Travel_Rarely,836,Sales,6,3,Life Sciences,3055,1,Male,92,4,2,Sales Executive,3,Married,8966,20652,0,Yes,12,3,4,3,9,2,3,8,7,3,7
31,Yes,Travel_Frequently,240,Sales,3,3,Medical,3056,4,Male,60,3,1,Sales Representative,1,Single,2232,15696,0,No,13,3,2,0,3,3,3,1,0,0,1
52,No,Travel_Frequently,813,Research & Development,2,4,Medical,3057,2,Female,88,3,2,Research Scientist,4,Single,5467,13588,3,Yes,24,4,2,0,17,2,3,5,3,0,4
34,No,Non-Travel,1015,Sales,10,3,Technical Degree,3058,4,Male,32,2,2,Sales Executive,2,Divorced,4103,13352,8,No,12,3,4,1,9,2,2,5,3,1,3
33,No,Travel_Frequently,797,Research & Development,23,1,Medical,3059,1,Female,54,3,1,Research Scientist,4,Married,3468,17810,3,Yes,15,3,1,1,8,6,4,5,4,1,2
27,No,Travel_Rarely,827,Research & Development,2,4,Life Sciences,3060,3,Female,85,4,1,Research Scientist,2,Single,4364,19609,4,Yes,13,3,2,0,8,2,3,6,3,1,3
39,No,Travel_Rarely,1157,Research & Development,1,4,Life Sciences,3061,4,Male,88,3,4,Research Director,1,Married,16659,14115,4,Yes,19,3,1,3,21,0,3,18,16,0,8
25,No,Travel_Rarely,661,Sales,11,2,Medical,3062,3,Male,87,4,2,Sales Executive,2,Married,5561,14590,1,No,20,4,2,1,6,3,2,6,1,0,5
28,No,Travel_Rarely,164,Research & Development,19,4,Life Sciences,3063,2,Male,86,2,1,Research Scientist,1,Married,3931,22477,3,Yes,17,3,3,1,5,3,3,3,2,0,2
41,No,Travel_Rarely,942,Sales,3,2,Life Sciences,3064,4,Male,81,2,2,Sales Executive,4,Single,6146,3356,2,No,14,3,3,0,10,2,3,7,7,7,5
34,No,Travel_Rarely,995,Research & Development,26,3,Life Sciences,3065,1,Female,90,3,1,Research Scientist,3,Single,4621,26085,0,No,17,3,1,0,6,3,3,5,2,0,2
28,No,Travel_Frequently,945,Sales,7,3,Marketing,3066,3,Male,84,3,1,Sales Representative,3,Married,2014,14229,1,No,19,3,2,2,2,3,2,2,2,2,2
28,No,Travel_Rarely,1370,Research & Development,2,4,Medical,3067,2,Female,37,3,1,Research Scientist,4,Single,2859,15986,1,No,13,3,4,0,5,3,3,5,2,1,4
36,No,Travel_Rarely,1169,Research & Development,24,2,Life Sciences,3068,2,Female,95,3,3,Manufacturing Director,3,Married,10880,22929,2,No,14,3,3,0,18,4,2,3,2,1,2
39,No,Travel_Rarely,718,Research & Development,2,4,Life Sciences,3069,4,Female,96,1,2,Healthcare Representative,4,Married,6142,5718,1,No,21,4,4,1,10,3,3,10,8,1,7
29,No,Travel_Rarely,490,Research & Development,29,3,Life Sciences,3070,4,Female,67,3,2,Healthcare Representative,4,Single,4591,22957,1,No,12,3,4,0,11,2,3,11,10,1,9
34,No,Travel_Rarely,440,Research & Development,2,2,Life Sciences,3071,3,Male,87,2,1,Research Scientist,3,Married,2782,8456,1,No,19,3,3,2,1,5,3,1,0,0,0
29,No,Travel_Rarely,1179,Research & Development,1,1,Medical,3072,3,Male,42,2,2,Healthcare Representative,4,Single,5769,13586,1,Yes,12,3,3,0,10,3,2,10,7,0,9
30,No,Travel_Rarely,663,Sales,2,3,Life Sciences,3073,4,Male,41,1,2,Sales Executive,4,Divorced,5206,14284,1,No,18,3,3,2,10,2,3,10,7,0,8
42,No,Travel_Rarely,335,Research & Development,6,3,Life Sciences,3074,4,Female,83,2,1,Laboratory Technician,1,Divorced,2093,7152,3,No,14,3,4,1,14,2,3,1,0,0,0
53,No,Travel_Rarely,1076,Research & Development,2,2,Medical,3075,3,Female,66,3,4,Healthcare Representative,1,Married,13503,17011,2,No,13,3,4,1,21,5,1,4,2,0,2
42,No,Travel_Rarely,1328,Sales,10,2,Life Sciences,3076,1,Male,92,2,3,Sales Executive,2,Married,10482,19383,7,No,22,4,4,1,24,4,3,22,10,6,11
42,No,Travel_Rarely,559,Research & Development,11,4,Medical,3077,1,Female,58,3,2,Research Scientist,3,Married,4317,21643,2,No,17,3,3,0,16,3,1,1,0,0,0
26,No,Travel_Rarely,549,Research & Development,23,2,Medical,3078,2,Male,61,2,2,Manufacturing Director,4,Married,4663,14922,1,No,18,3,1,2,7,5,3,7,7,7,7
25,No,Travel_Frequently,634,Research & Development,25,2,Medical,3079,4,Male,61,3,2,Laboratory Technician,2,Married,3983,5561,1,Yes,13,3,2,1,4,2,1,4,2,0,3
25,No,Travel_Rarely,688,Research & Development,2,3,Life Sciences,3080,1,Male,97,3,1,Research Scientist,3,Divorced,2061,7653,4,Yes,15,3,4,1,7,1,3,5,4,0,3
31,No,Travel_Rarely,1387,Research & Development,16,4,Technical Degree,3081,2,Male,59,3,1,Research Scientist,2,Single,2387,9867,6,No,11,3,3,0,4,3,3,3,2,0,2
30,No,Travel_Rarely,1401,Research & Development,1,3,Technical Degree,3082,4,Male,84,2,2,Manufacturing Director,3,Married,4877,20251,1,No,13,3,2,1,5,4,3,5,2,1,3
41,Yes,Travel_Rarely,1181,Research & Development,17,3,Life Sciences,3083,4,Male,96,3,1,Laboratory Technician,2,Divorced,3838,9100,1,Yes,11,3,1,1,10,3,2,10,9,8,0
34,No,Travel_Rarely,836,Research & Development,27,3,Life Sciences,3084,2,Female,61,3,2,Manufacturing Director,4,Married,5768,26493,5,No,17,3,2,1,8,6,1,5,4,0,2
27,No,Non-Travel,1254,Research & Development,2,1,Life Sciences,3085,3,Male,55,2,1,Laboratory Technician,2,Married,3204,20933,8,No,20,4,2,1,8,3,3,5,4,0,4
43,No,Travel_Rarely,1475,Research & Development,1,3,Life Sciences,3086,3,Female,80,3,1,Laboratory Technician,1,Married,2835,20284,8,Yes,18,3,4,1,8,2,3,3,1,1,2
19,Yes,Travel_Rarely,722,Sales,25,2,Marketing,3087,3,Female,73,2,1,Sales Representative,3,Single,1475,21703,1,No,13,3,1,0,1,4,2,1,0,0,0
36,No,Travel_Frequently,703,Sales,7,2,Life Sciences,3088,3,Male,77,3,2,Sales Executive,4,Married,4668,24483,8,No,15,3,4,0,4,3,2,3,0,1,1
58,No,Travel_Rarely,1206,Research & Development,2,4,Other,3089,4,Female,94,3,2,Manufacturing Director,3,Single,4777,19191,4,No,13,3,4,0,9,6,3,5,2,0,3
27,No,Travel_Rarely,1146,Sales,4,3,Medical,3090,3,Female,68,3,2,Sales Executive,3,Married,6538,25388,0,No,19,3,3,1,6,2,2,5,4,0,4
31,No,Travel_Rarely,1400,Sales,1,2,Medical,3091,4,Male,30,3,2,Sales Executive,4,Single,5855,14922,1,No,22,4,1,0,6,4,3,5,3,4,3
59,No,Travel_Rarely,1476,Sales,4,3,Life Sciences,3092,3,Female,66,3,5,Manager,3,Married,18844,23364,5,Yes,12,3,2,1,28,1,2,21,9,11,10
56,No,Travel_Rarely,479,Research & Development,1,2,Medical,3093,3,Male,85,1,3,Healthcare Representative,1,Married,10453,4297,4,No,12,3,3,1,24,3,3,4,2,0,3
50,No,Travel_Rarely,630,Sales,16,4,Marketing,3094,1,Female,72,3,4,Manager,4,Divorced,16659,22645,4,No,13,3,4,1,29,2,2,25,3,15,9
35,No,Travel_Rarely,950,Sales,7,2,Marketing,3095,4,Male,62,3,2,Sales Executive,1,Divorced,4558,3064,1,No,12,3,4,1,10,5,2,10,8,7,8
37,No,Travel_Rarely,1387,Sales,4,2,Marketing,3096,4,Male,76,3,2,Sales Executive,2,Married,5674,3449,3,No,14,3,4,3,13,3,3,6,3,2,3
26,No,Travel_Rarely,921,Research & Development,10,2,Medical,3097,4,Female,32,1,1,Laboratory Technician,2,Married,2274,18168,5,No,12,3,4,1,8,3,3,2,2,2,2
35,No,Travel_Rarely,482,Research & Development,6,1,Medical,3098,3,Male,83,3,1,Research Scientist,4,Married,3346,17251,5,No,14,3,2,0,6,4,2,2,2,2,2
36,No,Travel_Rarely,1245,Sales,2,4,Medical,3099,3,Male,78,3,2,Sales Executive,4,Married,5673,17663,0,Yes,11,3,1,1,17,5,4,15,13,4,7
36,No,Travel_Rarely,1082,Research & Development,8,3,Technical Degree,3100,4,Male,50,3,2,Healthcare Representative,3,Single,6712,15211,0,No,17,3,1,0,10,2,3,9,7,5,8
29,No,Travel_Rarely,994,Research & Development,29,1,Life Sciences,3101,4,Male,83,3,1,Research Scientist,3,Married,2911,15178,4,No,13,3,4,1,8,2,2,2,2,2,2
27,No,Travel_Rarely,1349,Research & Development,10,2,Medical,3102,4,Female,68,3,2,Manufacturing Director,3,Married,4969,16577,0,No,11,3,4,1,9,2,3,8,7,1,7
44,No,Travel_Rarely,1092,Research & Development,3,2,Medical,3103,3,Male,96,3,1,Research Scientist,3,Single,2559,26278,4,No,14,3,1,0,10,4,3,2,2,2,2
34,No,Travel_Rarely,625,Sales,16,4,Marketing,3104,2,Male,93,3,2,Sales Executive,2,Married,6125,23553,1,No,16,3,4,0,9,3,4,9,8,0,8
18,Yes,Travel_Frequently,991,Research & Development,10,1,Medical,3105,2,Female,38,3,1,Laboratory Technician,4,Single,1569,23016,1,Yes,23,4,2,0,0,2,2,0,0,0,0
47,No,Travel_Rarely,602,Research & Development,6,3,Life Sciences,3106,4,Female,81,3,1,Laboratory Technician,1,Divorced,2127,18275,2,No,13,3,2,1,6,3,4,1,0,0,0
35,No,Non-Travel,365,Research & Development,14,3,Life Sciences,3107,4,Female,88,3,1,Research Scientist,3,Divorced,2387,20364,1,No,20,4,4,1,3,3,3,3,2,1,2
38,No,Travel_Rarely,506,Research & Development,5,3,Life Sciences,3108,4,Male,94,3,1,Laboratory Technician,3,Married,2307,6069,1,No,17,3,1,1,10,6,3,10,4,4,8
46,No,Travel_Rarely,561,Research & Development,6,4,Life Sciences,3109,3,Female,90,2,1,Laboratory Technician,3,Married,2437,17089,9,No,14,3,3,0,18,4,3,4,3,3,3
52,No,Travel_Rarely,1167,Research & Development,7,4,Medical,3110,2,Female,43,1,5,Manager,3,Married,19033,19805,3,No,11,3,2,1,28,2,3,13,7,9,5
47,No,Travel_Rarely,882,Research & Development,1,3,Medical,3111,1,Female,98,3,5,Manager,4,Single,19189,19562,3,No,13,3,2,0,25,2,2,25,16,11,11
44,No,Non-Travel,1186,Research & Development,26,2,Technical Degree,3112,3,Female,85,4,2,Manufacturing Director,3,Married,5980,19100,1,No,13,3,2,1,10,3,3,10,9,6,5
22,No,Travel_Rarely,1018,Research & Development,9,3,Technical Degree,3113,4,Male,59,3,1,Research Scientist,4,Single,2774,12127,1,No,11,3,2,0,2,3,2,2,2,2,2
42,No,Travel_Frequently,1117,Research & Development,24,4,Life Sciences,3114,3,Female,94,3,2,Healthcare Representative,2,Married,4108,15332,1,Yes,15,3,1,1,6,3,3,6,3,0,4
52,No,Travel_Rarely,772,Sales,7,4,Life Sciences,3115,3,Female,66,4,3,Sales Executive,2,Divorced,9725,18787,2,No,17,3,1,2,13,3,3,9,7,0,7
23,No,Travel_Rarely,805,Research & Development,7,3,Medical,3116,4,Male,86,3,1,Laboratory Technician,1,Married,2684,8841,0,No,12,3,3,1,3,3,3,2,2,2,2
36,No,Travel_Rarely,1311,Sales,2,3,Life Sciences,3117,4,Male,34,2,2,Sales Executive,3,Single,4127,26009,5,No,13,3,3,0,9,2,3,3,2,1,2
43,No,Travel_Rarely,855,Research & Development,9,3,Life Sciences,3118,2,Female,95,2,2,Manufacturing Director,1,Married,4434,8952,4,No,16,3,3,1,8,2,3,5,2,0,2
36,No,Travel_Rarely,1239,Human Resources,5,4,Life Sciences,3119,4,Female,59,1,1,Human Resources,4,Divorced,2177,25811,4,No,13,3,3,1,12,3,3,5,4,1,3
39,No,Travel_Rarely,660,Research & Development,2,3,Life Sciences,3120,4,Male,51,3,1,Laboratory Technician,4,Married,2090,5355,4,No,11,3,2,1,8,2,3,1,0,0,0
30,No,Travel_Rarely,1220,Research & Development,2,3,Medical,3121,4,Female,96,4,1,Laboratory Technician,4,Married,3591,24666,5,No,15,3,4,1,15,2,2,4,2,1,3
33,No,Travel_Rarely,1351,Sales,29,1,Marketing,3122,2,Female,56,3,2,Sales Executive,4,Single,6549,14004,9,Yes,12,3,4,0,6,2,2,4,3,1,3
